id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
209451,tt1742044,0.797723,40000000,67347013,Jersey Boys,Christopher Walken|Vincent Piazza|Freya Tingley|James Madio|Sean Whalen,,Clint Eastwood,,biography|based on play,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including â€œSherry,â€ â€œBig Girls Donâ€™t Cry,â€ â€œWalk Like a Man,â€ â€œRag Doll,â€ and many more.",134,Music|Drama,Warner Bros.,6/5/14,181,6.7,2014,36843642.0308583,62032730.9704891
198185,tt1647668,0.786397999999999,25000000,38307627,Million Dollar Arm,Jon Hamm|Bill Paxton|Lake Bell|Suraj Sharma|Aasif Mandvi,http://movies.disney.com/million-dollar-arm,Craig Gillespie,"Sometimes to win, sometimes you have to change the game",baseball|sport|duringcreditsstinger,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseballâ€™s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. Itâ€™s an incredible and touching journey that will change them all â€” especially JB, who learns valuable lessons about teamwork, commitment and family.",124,Drama,Walt Disney Pictures,5/9/14,182,6.6,2014,23027276.2692864,35284812.4059911
231576,tt2870708,0.778247,5500000,5483299,Wish I Was Here,Zach Braff|Kate Hudson|Joey King|Pierce Gagnon|Donald Faison,,Zach Braff,Life is an occasion. Rise to it.,jew|independent film|homeschooling|family|struggling actor,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",120,Drama|Comedy,Double Feature Films|Wild Bunch|Worldview Entertainment,1/18/14,192,6.3,2014,5066000.77924302,5050617.63760409
287587,tt3318750,0.766932,0,108808,Adult Beginners,Nick Kroll|Rose Byrne|Bobby Cannavale|Joel McHale|Caitlin Fitzgerald,,Ross Katz,Some people just can't handle growing up.,new york|nanny|loser|pregnant,"A young, hipster entrepreneur crashes and burns on the eve of his companyâ€™s big launch. With his entire life in disarray, he leaves Manhattan to move in with his estranged pregnant sister, brother-in-law and three year-old nephew in the suburbs â€” only to become their manny.  Faced with real responsibility, he may finally have to grow up â€” but not without some bad behavior first.",90,Drama|Comedy,Duplass Brothers Productions|Burn Later Productions|Through Films,9/8/14,61,5,2014,0,100222.075052341
285135,tt3102206,0.763771,0,0,Zodiac,Christopher Lloyd|Aaron Douglas|Joel Gretsch|Andrea Brooks|Reilly Dolman,http://www.cinetelfilms.com/films/film-zodiac.html,W.D. Hogan,The Signs are Everywhere,zodiac,"A 2,000-year-old astrology board possesses deadly powers that threaten the fate of humanity.",89,Science Fiction|TV Movie,Cinetel Films|Zodiac Pictures,8/16/14,17,3.3,2014,0,0
254375,tt1626146,0.747577,0,1124445,Hector and the Search for Happiness,Simon Pegg|Rosamund Pike|Tracy-Ann Oberman|Toni Collette|Stellan SkarsgÃ¥rd,,Peter Chelsom,Sometimes to find yourself you need to get a little lost.,trip|travelling person|travel|search|pursuit,"Hector is a quirky psychiatrist who has become increasingly tired of his humdrum life. As he tells his girlfriend, Clara, he feels like a fraud: he hasnâ€™t really tasted life, and yet heâ€™s offering advice to patients who are just not getting any happier. So Hector decides to break out of his deluded and routine driven life. Armed with buckets of courage and child-like curiosity, he embarks on a global quest in hopes of uncovering the elusive secret formula for true happiness. And so begins a larger than life adventure with riotously funny results.",114,Adventure|Drama|Comedy,Wild Bunch|Erfttal Film|Film Afrika Worldwide|Head Gear Films|Metrol Technology,8/14/14,207,6.9,2014,0,1035716.22658471
235260,tt3210686,0.740796,22000000,67800064,Son of God,Roma Downey|Diogo Morgado|Louise Delamere|Darwin Shaw|Amber Rose Revah,,Christopher Spencer,Their Empire. His Kingdom.,biography|resurrection,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",138,Drama,Hearst Entertainment Productions|LightWorkers Media,2/28/14,61,5.8,2014,20264003.1169721,62450032.1921322
250657,tt2381335,0.73558,0,0,Fed Up,Katie Couric|Michael Pollan|Bill Clinton|Tom Vilsack|Kelly Brownell,http://www.fedupmovie.com/,Stephanie Soechtig,,junk food|obesity|documentary|food industry|sugar,"Fed Up blows the lid off everything we thought we knew about food and weight loss, revealing a 30-year campaign by the food industry, aided by the U.S. government, to mislead and confuse the American public, resulting in one of the largest health epidemics in history.",92,Documentary,Atlas Films,5/9/14,73,7.3,2014,0,0
242643,tt3139086,0.72975,0,4571025,Batman: Assault on Arkham,Kevin Conroy|Neal McDonough|Matthew Gray Gubler|Hynden Walch|Troy Baker,,Ethan Spaulding|Jay Oliva,Get ready to root for the bad guys.,dc comics|superhero|based on comic book|spin off,"Based on the hit video game series, Batman must find a bomb planted by the Joker while dealing with a mysterious team of villains called, The Suicide Squad.",75,Thriller|Animation|Action|Crime,Warner Bros. Animation|Warner Premiere|DC Entertainment,8/12/14,182,7.4,2014,0,4210330.22035261
157834,tt2333804,0.722877,8500000,770706,The Zero Theorem,Christoph Waltz|David Thewlis|MÃ©lanie Thierry|Lucas Hedges|Matt Damon,http://www.thezerotheorem-movie.com,Terry Gilliam,Nothing is Everything,virtual reality|dystopia|computer,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",107,Drama|Fantasy|Science Fiction,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films,1/2/14,232,5.7,2014,7829273.9315574,709890.399375868
253306,tt3504048,0.722464999999999,0,0,Housebound,Morgana O'Reilly|Rima Te Wiata|Glen-Paul Waru|Cameron Rhodes|Millen Baird,http://www.houseboundthemovie.com/,Gerard Johnstone,Terror Gets Domesticated,haunted house|superstition|horror movie|home detention,"When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement.",109,Horror|Comedy|Thriller,Semi-Professional,9/4/14,217,6.4,2014,0,0
288281,tt2180994,0.716104,0,0,A Good Marriage,Joan Allen|Anthony LaPaglia|Stephen Lang|Cara Buono|Kristen Connolly,,Peter Askin,Two Can Keep A Secret... If One Of Them Is Dead.,series of murders,"After 25 years of a good marriage, what will Darcy do once she discovers her husband's sinister secret?",103,Thriller,Reno Productions,10/3/14,66,5.3,2014,0,0
232679,tt2247476,0.714661,15000000,30127963,When the Game Stands Tall,Jim Caviezel|Michael Chiklis|Laura Dern|Clancy Brown|Ser'Darius Blain,,Thomas Carter,"Its Not How Hard You Fall, Its How You Get Back Up",american football|sport|high school american football,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,115,Drama,Mandalay Pictures|Affirm Films,8/22/14,94,6.2,2014,13816365.7615718,27750597.0972736
260202,tt2904608,0.708006,0,0,Turks & Caicos,Bill Nighy|Christopher Walken|Winona Ryder|Ralph Fiennes|Helena Bonham Carter,,David Hare,,sequel|suspense|made for television|mi5|caribbean island,"The second movie in David Hare's Johnny Worricker trilogy. Loose-limbed spy Johnny Worricker, last seen whistleblowing at MI5 in Page Eight, has a new life. He is hiding out in Ray-Bans on the Caribbean islands of the title, eating lobster and calling himself Tom Eliot (heâ€™s a poet at heart). Weâ€™re drawn into his world and his predicament when Christopher Walken strolls in as a shadowy American who claims to know Johnny. The encounter forces him into the company of some ambiguous American businessmen who claim to be on the islands for a conference on the global financial crisis. When one of them falls in the sea, their financial PR seems to know more than she's letting on. Worricker soon learns the extent of their shady activities and he must act quickly to survive when links to British prime minister Alec Beasley come to light.",95,Thriller|Drama|Action|Mystery,BBC Films|Carnival Films|Heyday Films|Masterpiece|Beagle Pug Films,3/20/14,24,6.3,2014,0,0
256835,tt3473654,0.707208,0,0,Toy Story That Time Forgot,Tom Hanks|Tim Allen|Joan Cusack|Kristen Schaal|Wallace Shawn,,Steve Purcell,,toy|pixar animated short|toy story,"During a post-Christmas play date, the gang find themselves in uncharted territory when the coolest set of action figures ever turn out to be dangerously delusional. It's all up to Trixie, the triceratops, if the gang hopes to return to Bonnie's room in this Toy Story That Time Forgot.",22,Animation|Family,Pixar Animation Studios,12/2/14,169,6.9,2014,0,0
270302,tt2717860,0.699699,0,2146041,The Riot Club,Max Irons|Sam Claflin|Douglas Booth|Holliday Grainger|Jessica Brown Findlay,,Lone Scherfig,"Filthy Rich, Spoilt Rotten",england|alcohol|college|based on play|wealthy,"Two first-year students at Oxford University join the infamous Riot Club, where reputations can be made or destroyed over the course of a single evening.",107,Drama|Thriller,HanWay Films|British Film Institute (BFI)|Blueprint Pictures,9/19/14,238,5.9,2014,0,1976699.15968863
251852,tt2396721,0.691851,0,0,The Scribbler,Katie Cassidy|Eliza Dushku|Sasha Grey|Michelle Trachtenberg|Gina Gershon,,John Suits,Unzip your head,based on graphic novel|multiple personality|psychiatric,"Suki is a young woman confronting her destructive mental illness using ""The Siamese Burn,"" an experimental machine designed to eliminate multiple personalities. The closer Suki comes to being ""cured,"" she's haunted by a thought... what if the last unwanted identity turns out to be her?",88,Thriller,New Artists Alliance|Caliber Media Company|NightSky Productions,9/19/14,28,4.3,2014,0,0
177047,tt1464191,0.688179,2000000,48390,Decoding Annie Parker,Samantha Morton|Helen Hunt|Aaron Paul|Alice Eve|Maggie Grace,http://www.decodingannieparkerfilm.com/,Steven Bernstein,"Everyone thought they were crazy, until they proved everyone wrong.",infidelity|genetics|black comedy|cancer|dna testing,The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.,91,Drama,Media House Capital|Unified Pictures|Decoding Annie Parker|Ozymandias Productions,5/2/14,23,5.2,2014,1842182.10154291,44571.5959468309
226448,tt2101569,0.680611,1000000,0,In Your Eyes,Zoe Kazan|Michael Stahl-David|Nikki Reed|Jennifer Grey|Mark Feuerstein,http://inyoureyesmovie.com,Brin Hill,,telepathy|new mexico|loneliness|ex-con|understated,"East Coast housewife Rebecca (Zoe Kazan) lives a comfortable, sheltered life, but she always knew there was something special about herself. Charismatic ex-con Dylan (Michael Stahl-David) has paid his debt to society and is ready for a fresh start in New Mexico, including a burgeoning flirtation with local good-time-gal Donna (Nikki Reed). When the two polar opposites realize they are strangely connected, an utterly unique metaphysical romance begins in Brin Hillâ€™s sweet and smart film, which star Zoe Kazan aptly described as â€œJoss Whedon does Nicholas Sparks.â€",105,Drama|Romance|Science Fiction,Night and Day Pictures|Bellwether Pictures,4/20/14,170,7.2,2014,921091.050771459,0
